사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200103,수인선,호구포,4001,3954,20200106
20200103,수인선,남동인더스파크,2264,2437,20200106
20200103,수인선,원인재,4875,4929,20200106
20200103,수인선,연수,5535,5514,20200106
20200103,수인선,송도,2919,2648,20200106
20200103,수인선,인하대,5963,5591,20200106
20200103,수인선,숭의,4188,3928,20200106
20200103,수인선,신포,2088,2146,20200106
20200103,수인선,인천,1065,1785,20200106
20200103,경강선,판교,5245,5144,20200106
20200103,경강선,이매,1283,1113,20200106
20200103,경강선,삼동,2595,2197,20200106
20200103,경강선,경기광주,8194,7612,20200106
20200103,경강선,초월,3209,2860,20200106
20200103,경강선,곤지암,2352,2202,20200106
20200103,경강선,신둔도예촌,1412,1196,20200106
20200103,경강선,이천,3122,3142,20200106
20200103,경강선,부발,2365,1731,20200106
20200103,경강선,세종대왕릉,316,309,20200106
20200103,경강선,여주,2015,1999,20200106
20200103,5호선,방화,8164,7566,20200106
20200103,5호선,개화산,6450,6148,20200106
20200103,5호선,김포공항,9042,8275,20200106
20200103,5호선,송정,8268,7542,20200106
20200103,5호선,마곡,8433,7723,20200106
20200103,5호선,발산,22416,22878,20200106
20200103,5호선,우장산,17271,16996,20200106
20200103,5호선,화곡,33888,31072,20200106
20200103,5호선,까치산,33898,31942,20200106
20200103,5호선,신정(은행정),15931,11807,20200106
20200103,5호선,목동,20691,22418,20200106
20200103,5호선,오목교(목동운동장앞),28019,30554,20200106
20200103,5호선,양평,8274,7929,20200106
20200103,5호선,영등포구청,4404,4464,20200106
20200103,5호선,영등포시장,11701,12117,20200106
20200103,5호선,신길,4012,4487,20200106
20200103,5호선,여의도,30396,31914,20200106
20200103,5호선,여의나루,8881,8997,20200106
20200103,5호선,마포,16862,17413,20200106
20200103,5호선,공덕,16709,18147,20200106
20200103,5호선,애오개,8513,8367,20200106
20200103,5호선,충정로(경기대입구),5219,5274,20200106
20200103,5호선,서대문,21637,22384,20200106
20200103,5호선,광화문(세종문화회관),43498,46209,20200106
20200103,5호선,종로3가,19465,18960,20200106
20200103,5호선,을지로4가,6915,7189,20200106
20200103,5호선,동대문역사문화공원,3536,4255,20200106
20200103,5호선,청구,4638,4201,20200106
20200103,5호선,신금호,7326,7242,20200106
20200103,5호선,행당,9538,8229,20200106
20200103,5호선,왕십리(성동구청),5451,6428,20200106
20200103,5호선,마장,6610,6413,20200106
20200103,5호선,답십리,18455,16726,20200106
20200103,5호선,장한평,21828,21727,20200106
20200103,5호선,군자(능동),12588,13789,20200106
20200103,5호선,아차산(어린이대공원후문),15555,15102,20200106
20200103,5호선,광나루(장신대),15384,13716,20200106
20200103,5호선,천호(풍납토성),22890,23831,20200106
20200103,5호선,강동,23193,19940,20200106
20200103,5호선,길동,8493,9105,20200106
20200103,5호선,굽은다리(강동구민회관앞),10596,9868,20200106
20200103,5호선,명일,9845,10128,20200106
20200103,5호선,고덕,10859,10715,20200106
20200103,5호선,상일동,17345,14581,20200106
20200103,5호선,둔촌동,9918,10064,20200106
20200103,5호선,올림픽공원(한국체대),4790,4133,20200106
20200103,5호선,방이,8464,8720,20200106
20200103,5호선,오금,4051,3987,20200106
20200103,5호선,개롱,7670,7795,20200106
20200103,5호선,거여,9101,8406,20200106
20200103,5호선,마천,5855,5638,20200106
20200103,6호선,응암,19902,19384,20200106
20200103,6호선,역촌,4478,4926,20200106
20200103,6호선,불광,5270,5255,20200106
20200103,6호선,독바위,3167,3224,20200106
20200103,6호선,연신내,1,0,20200106
20200103,6호선,구산,8761,6421,20200106
20200103,6호선,새절(신사),15077,13933,20200106
20200103,6호선,증산(명지대앞),11639,10855,20200106
20200103,6호선,디지털미디어시티,16023,17202,20200106
20200103,6호선,월드컵경기장(성산),5246,5493,20200106
20200103,6호선,마포구청,16260,14591,20200106
20200103,6호선,망원,16060,17484,20200106
20200103,6호선,합정,16228,16080,20200106
20200103,6호선,상수,12481,15036,20200106
20200103,6호선,광흥창(서강),11071,10966,20200106
20200103,6호선,대흥(서강대앞),9585,9965,20200106
20200103,6호선,공덕,22266,21829,20200106
20200103,6호선,효창공원앞,7958,7151,20200106
20200103,6호선,삼각지,7466,6301,20200106
20200103,6호선,녹사평(용산구청),6051,6394,20200106
20200103,6호선,이태원,16307,21245,20200106
20200103,6호선,한강진,8575,10335,20200106
20200103,6호선,버티고개,2688,2550,20200106
20200103,6호선,약수,4202,4278,20200106
20200103,6호선,청구,4199,4601,20200106
20200103,6호선,신당,9658,9575,20200106
20200103,6호선,동묘앞,8863,9024,20200106
20200103,6호선,창신,4033,3184,20200106
20200103,6호선,보문,8233,7490,20200106
20200103,6호선,안암(고대병원앞),12937,12641,20200106
20200103,6호선,고려대(종암),9960,9441,20200106
20200103,6호선,월곡(동덕여대),13647,13137,20200106
20200103,6호선,상월곡(한국과학기술연구원),7183,6196,20200106
20200103,6호선,돌곶이,9879,9077,20200106
20200103,6호선,석계,14671,15003,20200106
20200103,6호선,태릉입구,6303,7047,20200106
20200103,6호선,화랑대(서울여대입구),13853,10308,20200106
20200103,6호선,봉화산(서울의료원),11037,9837,20200106
20200103,7호선,장암,2628,923,20200106
20200103,7호선,도봉산,9913,11344,20200106
20200103,7호선,수락산,14310,14000,20200106
20200103,7호선,마들,13813,12836,20200106
20200103,7호선,노원,24845,27051,20200106
20200103,7호선,중계,17199,15308,20200106
20200103,7호선,하계,21131,19527,20200106
20200103,7호선,공릉(서울과학기술대),14148,14225,20200106
20200103,7호선,태릉입구,9386,8505,20200106
20200103,7호선,먹골,11852,11380,20200106
20200103,7호선,중화,12907,12390,20200106
20200103,7호선,상봉(시외버스터미널),19547,18694,20200106
20200103,7호선,면목,17486,16759,20200106
20200103,7호선,사가정,17753,17613,20200106
20200103,7호선,용마산,6766,6394,20200106
20200103,7호선,중곡,11291,10432,20200106
20200103,7호선,군자(능동),16640,13007,20200106
20200103,7호선,어린이대공원(세종대),14464,13749,20200106
20200103,7호선,건대입구,16666,18131,20200106
20200103,7호선,뚝섬유원지,7894,7599,20200106
20200103,7호선,청담,23418,26570,20200106
20200103,7호선,강남구청,17800,20226,20200106
20200103,7호선,학동,27005,29192,20200106
20200103,7호선,논현,23466,26338,20200106
20200103,7호선,반포,7188,6929,20200106
20200103,7호선,고속터미널,23341,18503,20200106
20200103,7호선,내방,16485,16844,20200106
20200103,7호선,이수,19298,19425,20200106
20200103,7호선,남성,13164,11945,20200106
20200103,7호선,숭실대입구(살피재),14955,14627,20200106
20200103,7호선,상도,12652,11909,20200106
20200103,7호선,장승배기,12209,11678,20200106
20200103,7호선,신대방삼거리,19114,18007,20200106
20200103,7호선,보라매,10822,10720,20200106
20200103,7호선,신풍,12886,12096,20200106
20200103,7호선,대림(구로구청),9996,10364,20200106
20200103,7호선,남구로,18340,19948,20200106
20200103,7호선,가산디지털단지,49822,50314,20200106
20200103,7호선,철산,26700,27641,20200106
20200103,7호선,광명사거리,28429,27558,20200106
20200103,7호선,천왕,11613,10203,20200106
20200103,7호선,온수(성공회대입구),11551,10822,20200106
20200103,7호선,까치울,8228,7600,20200106
20200103,7호선,부천종합운동장,5305,4296,20200106
20200103,7호선,춘의,10829,10433,20200106
20200103,7호선,신중동,17138,17266,20200106
20200103,7호선,부천시청,14542,14424,20200106
20200103,7호선,상동,16247,17011,20200106
20200103,7호선,삼산체육관,5796,5119,20200106
20200103,7호선,굴포천,10353,10974,20200106
20200103,7호선,부평구청,13627,10865,20200106
20200103,8호선,암사,21652,18751,20200106
20200103,8호선,천호(풍납토성),20473,24046,20200106
20200103,8호선,강동구청,12501,12691,20200106
20200103,우이신설선,정릉,4819,4382,20200106
20200103,8호선,몽촌토성(평화의문),6358,6769,20200106
20200103,8호선,잠실(송파구청),18719,21398,20200106
20200103,8호선,석촌,9309,10577,20200106
20200103,8호선,송파,11434,10728,20200106
20200103,8호선,가락시장,9503,11038,20200106
20200103,8호선,문정,23687,24335,20200106
20200103,8호선,장지,20841,19713,20200106
20200103,8호선,복정,12466,10359,20200106
20200103,8호선,산성,6082,5853,20200106
20200103,8호선,남한산성입구(성남법원.검찰청),15425,13446,20200106
20200103,8호선,단대오거리,12061,11175,20200106
20200103,8호선,신흥,5438,5842,20200106
20200103,8호선,수진,6543,6074,20200106
20200103,8호선,모란,5171,4087,20200106
20200103,9호선,개화,3162,2181,20200106
20200103,9호선,김포공항,9341,12926,20200106
20200103,9호선,공항시장,3197,3492,20200106
20200103,9호선,신방화,7767,7523,20200106
20200103,9호선,마곡나루,11508,11631,20200106
20200103,9호선,양천향교,10189,10208,20200106
20200103,9호선,가양,23528,22545,20200106
20200103,9호선,증미,8135,8128,20200106
20200103,9호선,등촌,11911,11900,20200106
20200103,9호선,염창,19817,19072,20200106
20200103,9호선,신목동,4546,4003,20200106
20200103,9호선,선유도,8479,8144,20200106
20200103,9호선,당산,21873,21263,20200106
20200103,9호선,국회의사당,19509,19296,20200106
20200103,9호선,여의도,28030,26557,20200106
20200103,9호선,샛강,6170,6624,20200106
20200103,9호선,노량진,32934,34233,20200106
20200103,9호선,노들,5125,4301,20200106
20200103,9호선,흑석(중앙대입구),10128,10531,20200106
20200103,9호선,동작(현충원),2116,1811,20200106
20200103,9호선,구반포,3365,3436,20200106
20200103,9호선,신반포,3359,3236,20200106
20200103,9호선,고속터미널,16228,22882,20200106
20200103,9호선,사평,3930,3835,20200106
20200103,9호선,신논현,43788,45751,20200106
20200103,공항철도 1호선,서울역,16000,13245,20200106
20200103,공항철도 1호선,공덕,2898,3757,20200106
20200103,공항철도 1호선,홍대입구,13732,14199,20200106
20200103,공항철도 1호선,디지털미디어시티,15676,13792,20200106
20200103,공항철도 1호선,마곡나루,8513,7111,20200106
20200103,공항철도 1호선,김포공항,11998,6776,20200106
20200103,공항철도 1호선,계양,11135,10171,20200106
20200103,공항철도 1호선,검암,9119,8520,20200106
20200103,공항철도 1호선,청라국제도시,7952,7183,20200106
20200103,공항철도 1호선,운서,7923,8298,20200106
20200103,공항철도 1호선,공항화물청사,2804,3013,20200106
20200103,공항철도 1호선,인천공항1터미널,16807,16833,20200106
20200103,공항철도 1호선,인천공항2터미널,5878,5210,20200106
20200103,공항철도 1호선,영종,3096,3297,20200106
20200103,9호선2~3단계,언주,11527,11409,20200106
20200103,9호선2~3단계,선정릉,10372,11116,20200106
20200103,9호선2~3단계,삼성중앙,7696,7852,20200106
20200103,9호선2~3단계,봉은사,21703,21851,20200106
20200103,9호선2~3단계,종합운동장,5183,5069,20200106
20200103,9호선2~3단계,삼전,6891,6709,20200106
20200103,9호선2~3단계,석촌고분,5781,5787,20200106
20200103,9호선2~3단계,석촌,8034,6853,20200106
20200103,9호선2~3단계,송파나루,4615,4925,20200106
20200103,9호선2~3단계,한성백제,2597,2316,20200106
20200103,9호선2~3단계,올림픽공원(한국체대),6050,5906,20200106
20200103,9호선2~3단계,둔촌오륜,1200,1091,20200106
20200103,9호선2~3단계,중앙보훈병원,10542,9525,20200106
20200103,우이신설선,북한산우이,2477,2140,20200106
20200103,우이신설선,솔밭공원,2550,2489,20200106
20200103,우이신설선,4.19민주묘지,2924,2752,20200106
20200103,우이신설선,가오리,4409,4168,20200106
20200103,우이신설선,화계,3557,3288,20200106
20200104,우이신설선,북한산보국문,5117,4407,20200107
20200104,1호선,서울역,48376,46823,20200107
20200104,1호선,시청,22370,23449,20200107
20200104,1호선,종각,35345,33183,20200107
20200104,1호선,종로3가,34613,33921,20200107
20200104,1호선,종로5가,26307,26355,20200107
20200104,1호선,동대문,13392,15219,20200107
20200104,1호선,신설동,12452,11889,20200107
20200104,1호선,제기동,19719,20500,20200107
20200104,3호선,오금,4725,4208,20200107
20200104,1호선,청량리(서울시립대입구),24388,24906,20200107
20200104,1호선,동묘앞,13077,13909,20200107
20200104,2호선,시청,13824,11463,20200107
20200104,2호선,을지로입구,39435,38072,20200107
20200104,2호선,을지로3가,13929,13706,20200107
20200104,2호선,을지로4가,10390,10581,20200107
20200104,2호선,동대문역사문화공원,15562,17194,20200107
20200104,2호선,신당,12282,13130,20200107
20200104,2호선,상왕십리,10909,10135,20200107
20200104,2호선,왕십리(성동구청),16356,14475,20200107
20200104,2호선,한양대,5302,5392,20200107
20200104,2호선,뚝섬,12705,12880,20200107
20200104,2호선,성수,16731,18223,20200107
20200104,2호선,건대입구,43701,49696,20200107
20200104,2호선,구의(광진구청),18989,17942,20200107
20200104,2호선,강변(동서울터미널),41804,40949,20200107
20200104,2호선,잠실나루,9862,9510,20200107
20200104,2호선,잠실(송파구청),81999,77313,20200107
20200104,2호선,잠실새내,20706,21959,20200107
20200104,2호선,종합운동장,8787,9524,20200107
20200104,2호선,삼성(무역센터),45421,45965,20200107
20200104,2호선,선릉,30318,27003,20200107
20200104,2호선,역삼,22999,24662,20200107
20200104,2호선,강남,87333,93257,20200107
20200104,2호선,교대(법원.검찰청),22148,25326,20200107
20200104,2호선,서초,13931,12945,20200107
20200104,2호선,방배,12266,12551,20200107
20200104,2호선,사당,39197,42750,20200107
20200104,2호선,낙성대,24473,22402,20200107
20200104,2호선,서울대입구(관악구청),43847,42868,20200107
20200104,2호선,봉천,20304,18491,20200107
